,Price,Bedroom,Area,Title,Place,Post Timing,Finishing,House Type,Parking Type,Bathroom,Link
2176,2500,1,1800,Barn Storage,Surrey,2020-06-06T13:56:24-0700,unfurnished,NA,NA,1.5,https://vancouver.craigslist.org/rds/reo/d/surrey-east-barn-storage/7137117874.html
2177,248000,1,731,White Rock center renovated 1B1B condo only $248000,White Rock,2020-05-10T19:46:49-0700,unfurnished,condo,attached garage,1,https://vancouver.craigslist.org/rds/reo/d/white-rock-white-rock-center-renovated/7122053685.html
2178,859000,4,,Abbotsford Home for Sale-27723 Lantern Avenue,Abbotsford,2020-06-06T12:15:12-0700,unfurnished,house,attached garage,3,https://vancouver.craigslist.org/van/reb/d/abbotsford-west-abbotsford-home-for/7137051520.html
2179,859000,4,,Abbotsford Home for Sale-27723 Lantern Avenue,Abbotsford,2020-06-06T12:09:50-0700,unfurnished,house,detached garage,3,https://vancouver.craigslist.org/rds/reb/d/abbotsford-west-abbotsford-home-for/7137047661.html
2180,1800,2,,2 bedroom apartment for rent June 10 2020,burnaby,2020-06-06T11:49:16-0700,furnished,apartment,detached garage,1,https://vancouver.craigslist.org/bnc/reo/d/burnaby-2-bedroom-apartment-for-rent/7137033037.html
2181,495000,2,895,2600E49Ave 2 bed1bath Aprt,vancouver,2020-05-08T13:44:12-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/van/reo/d/vancouver-2600e49ave-2-bed1bath-aprt/7120922237.html
2182,NA,NA,NA,BUYING HOUSES/LAND/INDUSTRIAL,LOWERMAINLAND,2020-06-06T11:41:43-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/bnc/reo/d/surrey-upper-west-buying-houses-land/7137027683.html
2183,NA,NA,NA,WeE BUY HOUSE/ LAND,Surrey,2020-06-06T11:38:57-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/rds/reo/d/wee-buy-house-land/7137025538.html
2184,499800,2,1,Welcome to EDGEWOOD MANOR!,Pitt Meadows,2020-06-06T11:29:28-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/pml/reb/d/pitt-meadows-welcome-to-edgewood-manor/7137018463.html
2185,975000,4,1500,~11000 Sq ft lot with Rancher for sale (4 Bed/2 Bath),Cloverdale,2020-06-06T11:24:14-0700,unfurnished,house,street parking,2,https://vancouver.craigslist.org/rds/reo/d/surrey-inner-northwest-sq-ft-lot-with/7137014749.html
2186,2100000,4,3590,3600 Sq ft Brick Rancher!,Langley,2020-06-06T11:13:31-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reb/d/langley-3600-sq-ft-brick-rancher/7137006900.html
2187,1479900,3,150,Ideal For Small Family!,Langley,2020-06-06T10:38:50-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/rds/reb/d/langley-ideal-for-small-family/7136981162.html
2188,NA,NA,NA,"LOOKING FOR SUNNY PROPERTY IN TSAWWASSEN, SOUTH DELTA",ENGLISH BLUFF,2020-05-16T23:44:00-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/rds/reo/d/delta-looking-for-sunny-property-in/7125539822.html
2189,835000,2,1105,OPEN HOUSE (LIVESTREAM) 2 BED + DEN condo @ prestigious Windsor Gate,Coquitlam,2020-06-06T09:35:43-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-central-open-house/7136935157.html
2190,899000,6,9537,BUILDERS/INVESTORS - BUILD YOUR DREAM HOME ON THIS 9537 SQFT LOT,Cloverdale,2020-05-14T10:43:36-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/rds/reb/d/surrey-builders-investors-build-your/7124079458.html
2191,NA,NA,NA,✔ CONSTRUCTION TIME-LAPSE,Surrey,2020-05-12T07:07:00-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/rds/reo/d/construction-time-lapse/7122778354.html
2192,519900,2,,This Condo Is Only 1 Year Old W/ 2-5-10 Warranty Still In Place,410-12460 191 Street Pitt Meadows,2020-06-05T23:35:23-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/pml/reb/d/pitt-meadows-this-condo-is-only-1-year/7136742365.html
2193,1998000,4,3738,VIDEO TOUR: Fantastic Ocean View Home in Amazing South Surrey Location,white rock / south surrey,2020-06-05T22:56:28-0700,unfurnished,house,attached garage,4,https://vancouver.craigslist.org/rds/reb/d/surrey-video-tour-fantastic-ocean-view/7136737066.html
2194,1998000,4,3738,"JUST LISTED: Wake up to Spectacular, Unobstructed Ocean Views",white rock / south surrey,2020-06-05T22:56:22-0700,unfurnished,house,attached garage,4,https://vancouver.craigslist.org/rds/reb/d/surrey-just-listed-wake-up-to/7136737050.html
2195,NA,NA,NA,BEST UNIT IN THE MARKET with JACUZZI! 🛁 WON'T LAST AT THIS PRICE!,SURREY,2020-05-08T16:34:28-0700,unfurnished,apartment,NA,4,https://vancouver.craigslist.org/rds/reb/d/surrey-best-unit-in-the-market-with/7121020265.html
2196,845000,2,8,$845000 / 2br 829 ft2 17th Floor -Assignment Opportunity 2bd 2ba Condo,Burnaby Metrotown,2020-06-05T19:15:24-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/bnc/reb/d/burnaby-br-829-ft2-17th-floor/7136684124.html
2197,1428000,4,1665,** OPEN HOUSE ** 4BR STEVESTON Smart Home near McMath and Lord Byng,"Steveston, Richmond, B.C.",2020-06-05T18:45:16-0700,unfurnished,house,attached garage,2,https://vancouver.craigslist.org/rch/reb/d/richmond-southwest-open-house-4br/7136673644.html
2198,3200,2,1100,Furnished Executive Condo - 3 Balconies - backyard in the sky,North Burnaby - Gilmore/ Lougheed,2020-05-09T10:24:30-0700,furnished,condo,attached garage,2,https://vancouver.craigslist.org/bnc/reo/d/burnaby-furnished-executive-condo-3/7121349666.html
2199,620000,1,1568,REDUCED PRICE! LOVELY HOME LOCATED NEAR BEACHES AND GOLF COURSES,"Black Creek, British Columbia CANADA",2020-06-05T17:15:11-0700,unfurnished,house,attached garage,2,https://vancouver.craigslist.org/nvn/reo/d/black-creek-reduced-price-lovely-home/7136636789.html
2200,1950000,2,,4.1 Acres - Fraser Highway - Mt. Lehman,Abbotsford,2020-06-05T16:27:10-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/rds/reo/d/abbotsford-west-41-acres-fraser-highway/7136613266.html
2201,537900,2,1360,Camberly Green - Townhouse for sale!,Whalley,2020-06-05T15:43:51-0700,unfurnished,townhouse,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/surrey-camberly-green-townhouse-for-sale/7136590690.html
2202,494800,2,746,*PRICE CHANGE!* LIVE-IN OR INVEST? PETS AND RENTALS ALLOWED!,GlenBrooke North,2020-06-05T15:06:07-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-price-change-live-in-or/7136570056.html
2203,1288000,3,,TOWNHOUSE IN 19+ GATED COMMUNITY,"           (google map)
       ",2020-06-05T14:58:47-0700,unfurnished,townhouse,attached garage,2.5,https://vancouver.craigslist.org/bnc/reb/d/burnaby-townhouse-in-19-gated-community/7136565508.html
2204,30700000,8,35000,Fraser Heights Secondary,Fraser Heights,2020-06-05T14:18:03-0700,furnished,house,NA,8.5,https://vancouver.craigslist.org/rds/reo/d/surrey-northeast-fraser-heights/7136541088.html
2205,611000,3,14,FANTASTIC TOWNHOUSE WITH ROOFTOP DECK!,Willoughby Heights,2020-06-05T12:56:20-0700,unfurnished,townhouse,attached garage,3,https://vancouver.craigslist.org/rds/reb/d/langley-township-northwest-fantastic/7136487699.html
2206,399000,1,798,Open House 2-4 Saturday June 6th,Richmond,2020-06-05T12:43:57-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/rch/reo/d/lower-skeena-open-house-2-4-saturday/7136479395.html
2207,449900,1,677,"Excellent 1 Bedroom, 1 Bathroom PLUS Den!","488 KINGSWAY, Vancouver",2020-05-16T12:47:51-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/rds/reb/d/vancouver-excellent-1-bedroom-1/7125307543.html
2208,624900,2,1177,"Brand new, 2 bedroom, 2 bathroom condo!","201 4755 51 STREET, LADNER",2020-05-06T13:24:37-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/rds/reb/d/delta-brand-new-2-bedroom-2-bathroom/7119774952.html
2209,3588000,7,6061,Custom built modern masterpiece in Tsawwassen!,"353 55 Street, Tsawwassen",2020-05-16T11:46:17-0700,unfurnished,house,attached garage,6,https://vancouver.craigslist.org/rds/reb/d/delta-southwest-custom-built-modern/7125265741.html
2210,2680000,NA,NA,"Land for Sale, Residential Acres + General Agriculture Double Zoning","16836 94A Avenue, Surrey",2020-05-06T15:42:20-0700,unfurnished,land,NA,6,https://vancouver.craigslist.org/rds/reb/d/surrey-land-for-sale-residential-acres/7119854972.html
2211,538000,2,844,"Steps to King George Skyatrain Station 2-beds, 2-baths Condo for Sale",King George Station,2020-05-08T13:44:13-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/surrey-steps-to-king-george-skyatrain/7120922257.html
2212,449900,2,1030,2 Bed 2 Bath Stunning Condo,Port Coquitlam,2020-05-23T10:27:07-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-2-bed-2-bath-stunning/7129156604.html
2213,1098000,3,,View property for sale by owner,Royal York Delta,2020-06-05T09:57:14-0700,unfurnished,house,attached garage,3,https://vancouver.craigslist.org/rds/reo/d/delta-northeast-view-property-for-sale/7136358188.html
2214,NA,r,14,Renovated 2 level townhome near Guildford Mall,Surrey,2020-06-02T12:56:51-0700,unfurnished,townhouse,attached garage,3,https://vancouver.craigslist.org/rds/reb/d/surrey-renovated-2-level-townhome-near/7134725878.html
2215,NA,r,1499,2 bedroom penthouse-level condo in Willoughby Heights,Langley,2020-05-14T11:25:20-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/rds/reb/d/langley-2-bedroom-penthouse-level-condo/7124108836.html
2216,1189000,7,3375,"Come home to this - Home in Surrey. 7 Beds, 5 Baths",Surrey,2020-06-02T22:13:23-0700,unfurnished,house,NA,shared,https://vancouver.craigslist.org/rds/reb/d/come-home-to-this-home-in-surrey-7-beds/7134961457.html
2217,1189000,7,3375,"How would you rate this home? Home in Surrey. 7 Beds, 5 Baths",Surrey,2020-06-05T09:27:21-0700,unfurnished,house,NA,shared,https://vancouver.craigslist.org/van/reb/d/how-would-you-rate-this-home-home-in/7136335642.html
2218,1189000,7,3375,"How would you rate this home? Home in Surrey. 7 Beds, 5 Baths",Surrey,2020-06-05T09:26:47-0700,unfurnished,house,NA,shared,https://vancouver.craigslist.org/bnc/reb/d/how-would-you-rate-this-home-home-in/7136335269.html
2219,1189000,7,3375,"How would you rate this home? Home in Surrey. 7 Beds, 5 Baths",Surrey,2020-06-05T09:17:02-0700,unfurnished,house,NA,shared,https://vancouver.craigslist.org/rds/reb/d/how-would-you-rate-this-home-home-in/7136328021.html
2220,665000,4,1600,House on .85 acre for sale--Comox Peninsula,Comox,2020-05-27T18:36:48-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/van/reo/d/comox-house-on-85-acre-for-sale-comox/7131560091.html
2221,899900,4,3039,LARGE Rancher w/ basement suite for sale!,Maple Ridge,2020-06-05T08:08:07-0700,unfurnished,house,attached garage,3,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-large-rancher-basement/7136279124.html
2222,318000,1,711,Top Floor Unit!,Surrey,2020-06-05T05:40:58-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/rds/reb/d/surrey-top-floor-unit/7136196836.html
2223,788000,1,694,IMPRESSIVE condo in Kitsilano!,Vancouver,2020-06-05T05:34:03-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-impressive-condo-in-kitsilano/7136194439.html
2224,1338000,4,19,Prime Commercial Drive Opportunity!,Vancouver,2020-06-05T05:25:15-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/van/reb/d/vancouver-prime-commercial-drive/7136191515.html
2225,675000,3,,Belizean Escape!,Hopkins/Stann Creek,2020-05-09T04:37:36-0700,furnished,house,street parking,3,https://vancouver.craigslist.org/rds/reo/d/vancouver-belizean-escape/7121165826.html
2226,788000,2,1184,Stunning Vast Views!,Burnaby,2020-06-05T05:17:56-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/bnc/reb/d/burnaby-stunning-vast-views/7136189040.html
2227,1428000,4,1665,4BR STEVESTON Smart Home near McMath and Lord Byng Schools,"Steveston, Richmond, B.C.",2020-06-05T01:04:50-0700,unfurnished,house,attached garage,2,https://vancouver.craigslist.org/rch/reb/d/richmond-southwest-4br-steveston-smart/7136153688.html
2228,1158000,2,,RICHMOND WAREHOUSE behind IRONWOOD MALL,Richmond,2020-06-05T01:04:30-0700,unfurnished,NA,NA,2,https://vancouver.craigslist.org/rch/reb/d/richmond-richmond-warehouse-behind/7136153667.html
2229,3900,3,,Executive furnished rental,Vancouver heights,2020-05-10T15:11:47-0700,furnished,house,street parking,2,https://vancouver.craigslist.org/van/reo/d/vancouver-executive-furnished-rental/7121963261.html
2230,140000,1,,Vacation property,Harrison Hot Springs,2020-06-04T19:44:14-0700,unfurnished,NA,NA,1,https://vancouver.craigslist.org/van/reo/d/agassiz-vacation-property/7136097012.html
2231,705900,2,770,"Undeniably Delightful! Condos in Burnaby. 2 Beds, 2 Baths",Burnaby,2020-06-04T19:41:18-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/bnc/reb/d/undeniably-delightful-condos-in-burnaby/7136096154.html
2232,NA,NA,NA,OWNER OCCUPANTS ✅ OR INVESTORS ✅ ARE WELCOME! 👍 SHOW TODAY! 🤙🤙🤙,SOUTH SURREY,2020-05-08T12:00:09-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-owner-occupants-or-investors-are/7120851725.html
2233,519900,2,,This Condo Is Only 1 Year Old W/ 2-5-10 Warranty Still In Place,410-12460 191 Street Pitt Meadows,2020-06-04T18:42:57-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/pml/reb/d/pitt-meadows-this-condo-is-only-1-year/7136077002.html
2234,850000,2,10750,"Private Rancher  on 10,750 sq ft lot FOR SALE",NA,2020-06-04T18:27:02-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/rds/reb/d/surrey-east-private-rancher-on-sq-ft/7136070945.html
2235,565000,2,1308,First Time Buyers Alert! Charlton Park 2BDRM/2BATH Condo,surrey,2020-05-20T19:54:55-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-north-first-time-buyers-alert/7127754745.html
2236,849500,3,190,"How would you rate this home? Home in Langley. 3 Beds, 3 Baths",Langley,2020-06-04T17:12:10-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reb/d/how-would-you-rate-this-home-home-in/7136039665.html
2237,NA,r,115,OPEN HOUSE- Location 2+2+Den,Port Coquitlam,2020-06-04T16:23:54-0700,furnished,condo,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-open-house-location-22den/7136016942.html
2238,579000,2,11,2 Bed 2 Bath with Large Patio For Sale,Port Moody,2020-06-04T15:06:40-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/port-moody-2-bed-2-bath-with-large/7135977111.html
2239,568800,2,1,Ground level condo in Willoughby,Langley,2020-06-04T14:52:12-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/langley-ground-level-condo-in-willoughby/7135968814.html
2240,900000,7,7500,4 - Plex Site,Abbotsford,2020-06-04T14:45:11-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/rds/reo/d/abbotsford-southeast-4-plex-site/7135964771.html
2241,1199888,3,1635,✅✅40 Acres - Greenhouses and House✅✅,Leduc County,2020-06-04T14:22:07-0700,unfurnished,apartment,NA,0,https://vancouver.craigslist.org/rds/reb/d/beaumont-40-acres-greenhouses-and-house/7135951084.html
2242,60000,1,1,Business for sale across from Metrotown $60k ready for bobble tea*,Burnaby,2020-06-04T12:26:35-0700,furnished,apartment,street parking,0,https://vancouver.craigslist.org/bnc/reb/d/burnaby-business-for-sale-across-from/7135877502.html
2243,799000,2,855,"UBC Condos. 2 Beds, 2 Baths",Vancouver,2020-06-04T12:27:59-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/van/reb/d/ubc-condos-2-beds-2-baths/7135878396.html
2244,1198000,6,36,- South Surrey Home- Sale by Owner,South Surrey,2020-06-04T12:22:56-0700,unfurnished,house,detached garage,3.5,https://vancouver.craigslist.org/rds/reo/d/surrey-south-surrey-home-sale-by-owner/7135874972.html
2245,1268000,3,1670,"3 bedrooms Townhouse, great location!",Vancouver,2020-05-22T22:09:32-0700,unfurnished,townhouse,attached garage,2.5,https://vancouver.craigslist.org/van/reb/d/vancouver-3-bedrooms-townhouse-great/7128929419.html
2246,1250000,4,7047,Cloverdale Home For sale by Owner,Cloverdale,2020-06-04T10:40:58-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/rds/reo/d/surrey-cloverdale-home-for-sale-by-owner/7135802959.html
2247,498500,3,1440,Beautiful 3 Bedroom Townhouse,Surrey,2020-05-15T22:21:37-0700,unfurnished,townhouse,NA,1.5,https://vancouver.craigslist.org/van/reb/d/surrey-outer-northwest-beautiful-3/7124980658.html
2248,NA,r,,Great Investment Opportunity,Port Coquitlam,2020-05-27T22:31:07-0700,unfurnished,house,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-central-great-investment/7131620978.html
2249,193500,3,9,Sold - 3 Bedroom-2 FULL Baths- Mobile Home,Surrey,2020-05-09T07:02:29-0700,unfurnished,NA,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-sold-3-bedroom-2-full-baths/7121216212.html
2250,639900,3,1445,Spacious And Open Floorplan!,Surrey,2020-06-04T06:14:42-0700,unfurnished,townhouse,NA,3,https://vancouver.craigslist.org/rds/reb/d/mission-spacious-and-open-floorplan/7135627090.html
2251,924800,3,1,Stunning Townhome!,North Vancouver,2020-06-04T06:22:12-0700,unfurnished,townhouse,NA,3,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-stunning-townhome/7135630714.html
2252,2548000,4,,Main St. Living!,Vancouver,2020-06-04T06:05:13-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/van/reb/d/vancouver-main-st-living/7135622709.html
2253,1299000,2,1499,Welcome to the Cumberland!,Vancouver,2020-06-04T05:54:56-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-welcome-to-the-cumberland/7135618511.html
2254,879900,4,,A Great Place To Call Home!,Langley,2020-06-04T05:46:23-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reb/d/langley-great-place-to-call-home/7135615318.html
2255,1588000,6,487,Exceptional Executive Home!,Burnaby,2020-06-04T04:00:15-0700,unfurnished,house,NA,5,https://vancouver.craigslist.org/bnc/reb/d/burnaby-exceptional-executive-home/7135587693.html
2256,998000,3,,Gorgeous Split Level Home!,Gorgeous Split Level Home!,2020-06-04T04:05:51-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reb/d/surrey-gorgeous-split-level-home/7135588648.html
2257,1180000,2,1166,Yaletown Living at it's Best!,Vancouver,2020-06-04T03:47:03-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-yaletown-living-at-its-best/7135585571.html
2258,489000,2,874,Amazing Layout!,Surrey,2020-06-04T03:41:56-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-amazing-layout/7135584804.html
2259,429900,4,4,This large and spacious studio in Downtown,"Burnaby BC,",2020-06-04T02:57:06-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/rds/reb/d/burnaby-this-large-and-spacious-studio/7135579358.html
2260,425000,2,1014,( 1014 SQ.FT.) 2 bedroom condo with 1 extra-large full bathroom,WHITE ROCK,2020-06-04T00:48:34-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/rds/reb/d/white-rock-sqft-2-bedroom-condo-with-1/7135568707.html
