,Price,Bedroom,Area,Title,Place,Post Timing,Finishing,House Type,Parking Type,Bathroom,Link
2606,679000,2,897,"Burnaby and New Westminster Condos Foreclosures from $679,000",Burnaby,2020-06-14T09:52:17-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/bnc/reb/d/burnaby-burnaby-and-new-westminster/7141650183.html
2607,1398000,4,,"Vancouver Eastside and Westside Foreclosure Homes from $1,398,000",Vancouver,2020-06-14T09:51:19-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-eastside-and-westside/7141649599.html
2608,1499000,6,,23 y old 6 bdrm 3 levels with Mortgage Helper Vancouver East side,Collingwood Vancouver East,2020-06-14T09:49:02-0700,unfurnished,house,attached garage,3,https://vancouver.craigslist.org/van/reb/d/23-old-6-bdrm-3-levels-with-mortgage/7141648144.html
2609,898000,5,,"Port Coquitlam Fixer Uppers from $898,000",Port Coquitlam,2020-06-14T09:48:32-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-fixer-uppers-from/7141647850.html
2610,1198000,5,197,"Port Moody Fixer Uppers from $1,198,000",Port Moody,2020-06-14T09:47:59-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-moody-fixer-uppers-from/7141647529.html
2611,975000,4,,"Coquitlam Fixer Uppers from $975,000",Coquitlam,2020-06-14T09:19:53-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/pml/reb/d/coquitlam-fixer-uppers-from/7141630769.html
2612,1125000,3,1609,"Burnaby Fixer Uppers from $1,125,000",Burnaby,2020-06-14T09:19:10-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/bnc/reb/d/burnaby-fixer-uppers-from/7141630328.html
2613,1199000,3,1800,"Vancouver East Fixer Upper Homes from $1,199,000",Vancouver East Side,2020-06-14T09:18:30-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/van/reb/d/vancouver-east-fixer-upper-homes-from/7141629878.html
2614,658000,2,836,"Vancouver West Side Fixer Upper Condos from $658,000",Vancouver West Side,2020-06-14T09:17:50-0700,unfurnished,townhouse,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-west-side-fixer-upper-condos/7141629488.html
2615,1788000,3,19,"Vancouver West Side Fixer Uppers from $1,788,000",Vancouver West Side,2020-06-14T09:10:36-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-west-side-fixer-uppers-from/7141624834.html
2616,588000,1,715,"West Vancouver Fixer Uppers Condos from $588,000",West Vancouver,2020-06-14T09:09:59-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-fixer-uppers-condos-from/7141624480.html
2617,1695000,3,,"West Vancouver Fixer Uppers from $1,695,000",West Vancouver,2020-06-14T09:09:13-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-fixer-uppers-from/7141624031.html
2618,499000,1,751,"North Vancouver Fixer Upper Condos from $499,000",North Vancouver,2020-06-14T09:08:35-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-upper-condos-from/7141623654.html
2619,1299000,4,1574,"North Vancouver Fixer Uppers from $1,299,000",North Vancouver,2020-06-14T09:07:45-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-uppers-from/7141623159.html
2620,829000,3,1703,"Port Coquitlam Homes with Mortgage Helpers from $829,000",Port Coquitlam,2020-06-14T09:04:59-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-port-coquitlam-homes/7141621519.html
2621,1950000,5,,"Vancouver Westside Homes with Mortgage Helpers from $1,950,000",Vancouver Westside,2020-06-14T09:03:52-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/van/reb/d/vancouver-westside-homes-with-mortgage/7141620855.html
2622,769000,4,,The Rowhome You've Been Waiting For!,"Milner Heights, Langley",2020-06-14T09:03:46-0700,unfurnished,house,detached garage,4,https://vancouver.craigslist.org/rds/reb/d/langley-the-rowhome-youve-been-waiting/7141620807.html
2623,1298000,5,1938,"North Vancouver Homes with Mortgage Helpers from $1,298,000",North Vancouver,2020-06-14T08:59:26-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-north-central-north/7141618292.html
2624,1288000,6,,"Port Moody Homes with Mortgage Helpers from $1,288,000",Port Moody,2020-06-14T08:54:26-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/pml/reb/d/port-moody-port-moody-homes-with/7141615392.html
2625,1175000,5,189,"Vancouver Eastside Homes with Mortgage Helpers from $1,175,000",Vancouver Eastside,2020-06-14T08:53:25-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-eastside-homes-with-mortgage/7141614820.html
2626,1365000,2,1031,"West Vancouver Waterfront Condos from $1,368,000",West Vancouver,2020-06-14T08:51:20-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-west-vancouver/7141613609.html
2627,2099000,5,36,"West Vancouver Homes with Mortgage Helpers from $2,099,000",West Vancouver,2020-06-14T08:49:37-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-south-west-vancouver/7141612660.html
2628,2099000,5,36,"West Vancouver Homes with Mortgage Helpers from $2,099,000",West Vancouver,2020-06-14T08:48:45-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-south-west-vancouver/7141612163.html
2629,2490000,3,,PANORAMIC OCEAN VIEW House For Sale,Cypress Park Estates,2020-05-19T08:47:53-0700,unfurnished,house,attached garage,4,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-panoramic-ocean-view/7126802324.html
2630,598000,3,1303,Roof Top Patio Townhome in Central Surrey,SURREY,2020-06-13T23:18:06-0700,unfurnished,townhouse,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/surrey-upper-west-roof-top-patio/7141477911.html
2631,309500,1,436,403 13768 108 AVENUE,SURREY,2020-06-13T22:48:06-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/rds/reb/d/surrey-inner-northwest-avenue/7141474054.html
2632,848000,3,9116,12893 107 AVENUE 9116 SQ FT LOT BACK LANE,SURREY,2020-06-13T22:38:58-0700,unfurnished,apartment,detached garage,1,https://vancouver.craigslist.org/rds/reb/d/surrey-avenue-9116-sq-ft-lot-back-lane/7141472803.html
2633,415000,2,7,Beautiful 2 Bed 2 Bath Condo in City Center,WHALLEY,2020-06-13T22:29:47-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-beautiful-2-bed-2-bath-condo-in/7141471438.html
2634,375000,NA,NA,"2 large serviced building lots for sale. Price for each is $375,000",Chilliwack Rosedale,2020-06-13T22:21:00-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/van/reo/d/rosedale-2-large-serviced-building-lots/7141469979.html
2635,1586000,7,4498,"This is meant to be - Home in Surrey. 7 Beds, 8 Baths",Surrey,2020-06-13T22:16:23-0700,unfurnished,house,NA,shared,https://vancouver.craigslist.org/rds/reb/d/this-is-meant-to-be-home-in-surrey-7/7141469229.html
2636,NA,NA,NA,Bby Metrotown Crystal Mall Ground level Retail Space for Lease (rent),metrotown,2020-06-13T22:05:06-0700,unfurnished,apartment,NA,shared,https://vancouver.craigslist.org/bnc/reo/d/burnaby-bby-metrotown-crystal-mall/7141467358.html
2637,589900,3,1405,"Spacious, bright home in Meadow Brook",Coquitlam,2020-06-13T21:29:56-0700,unfurnished,duplex,attached garage,1.5,https://vancouver.craigslist.org/pml/reb/d/coquitlam-spacious-bright-home-in/7141460806.html
2638,169500,3,900,AFFORDABLE HOUSING,Surrey,2020-06-13T19:56:07-0700,unfurnished,NA,NA,1,https://vancouver.craigslist.org/rds/reo/d/surrey-affordable-housing/7141438412.html
2639,2288888,5,4953,Custom Built Architectural Marvel!,Aldergrove,2020-06-13T19:44:33-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/rds/reb/d/aldergrove-custom-built-architectural/7141435060.html
2640,893000,2,9,Extended Outdoor Living Space!,Vancouver,2020-06-13T19:11:44-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-extended-outdoor-living-space/7141424887.html
2641,1090000,8,4000,Hazel Glen. Top quality 2 level + W/O basement home,Fleetwood    Surrey,2020-06-13T19:35:03-0700,unfurnished,house,attached garage,4,https://vancouver.craigslist.org/rds/reo/d/surrey-hazel-glen-top-quality-2-level-o/7141432267.html
2642,1199900,2,1,Marquee Penthouse 652 Whiting Way Assignment of contract,Coquitlam,2020-05-23T08:04:20-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/pml/reo/d/coquitlam-marquee-penthouse-652-whiting/7129058229.html
2643,889900,4,1830,Feels Like a Detached Home!,Coquitlam,2020-06-13T19:27:45-0700,unfurnished,townhouse,NA,4,https://vancouver.craigslist.org/pml/reb/d/coquitlam-feels-like-detached-home/7141430084.html
2644,170000,2,950,mobile home,langley,2020-06-13T16:15:38-0700,unfurnished,NA,NA,1,https://vancouver.craigslist.org/rds/reo/d/langley-township-southwest-mobile-home/7141355525.html
2645,358800,1,64,Like new - walk to everything,Maple Ridge,2020-05-15T13:37:18-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-like-new-walk-to-everything/7124775657.html
2646,NA,r,,"Stunning 5 bedroom, 3 bath - huge yard!",Coquitlam,2020-06-07T20:41:33-0700,unfurnished,apartment,attached garage,3,https://vancouver.craigslist.org/pml/reb/d/coquitlam-north-stunning-5-bedroom-3/7137796192.html
2647,NA,r,115,Spacious 2 bed/2 bath condo in the heart of Port Coquitlam,Burnaby,2020-06-07T20:51:58-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/pml/reb/d/burnaby-spacious-2-bed-2-bath-condo-in/7137798841.html
2648,1099000,5,,Must See 8700 SQ FT Lot Home! Open House Sunday 1-3,Ladner,2020-06-13T13:12:32-0700,unfurnished,house,attached garage,2,https://vancouver.craigslist.org/rds/reo/d/delta-must-see-8700-sq-ft-lot-home-open/7141253406.html
2649,1478000,5,,RENOVATED HOUSE ON BURNABY'S SOUTH SLOPE,South Slope,2020-06-13T13:07:27-0700,unfurnished,house,detached garage,3,https://vancouver.craigslist.org/bnc/reb/d/burnaby-renovated-house-on-burnabys/7141250148.html
2650,369900,1,8,Magnolia Gate Invites You!,Maple Ridge,2020-06-13T12:47:24-0700,unfurnished,townhouse,NA,1,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-magnolia-gate-invites-you/7141236770.html
2651,875000,2,938,Modern West Coast Appeal!,North Vancouver,2020-06-13T12:39:22-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-modern-west-coast-appeal/7141231297.html
2652,948800,3,1763,Looking for a home on spectacular large lot??,Port Coquitlam Mary Hill,2020-06-13T12:44:26-0700,unfurnished,house,street parking,1.5,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-south-looking-for-home/7141234800.html
2653,1395000,3,1836,Charming Brick Rancher!,Surrey,2020-06-13T12:32:10-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reb/d/surrey-charming-brick-rancher/7141226299.html
2654,1299000,4,,Beautiful Hunter Park Home!,Surrey,2020-06-13T11:49:27-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reb/d/surrey-beautiful-hunter-park-home/7141195940.html
2655,599900,1,671,Welcome to Pacific!,Vancouver,2020-06-13T11:57:36-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-welcome-to-pacific/7141201833.html
2656,799900,3,1073,Rancher and a Shop!,Langley,2020-06-13T12:07:04-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/rds/reb/d/langley-rancher-and-shop/7141208648.html
2657,NA,NA,NA,We Sell Houses To Investors,Lower Mainland,2020-06-13T11:56:34-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/rds/reo/d/langley-city-we-sell-houses-to-investors/7141201087.html
2658,3450000,5,3958,A Family's Dream!,West Vancouver,2020-06-13T11:35:51-0700,unfurnished,house,NA,5,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-familys-dream/7141185924.html
2659,1470000,6,4157,Stunning Walnut Grove 2 Storey!,Langley,2020-06-13T11:26:16-0700,unfurnished,house,NA,6,https://vancouver.craigslist.org/rds/reb/d/langley-stunning-walnut-grove-2-storey/7141179053.html
2660,938500,3,161,Stunning DETACHED Townhome!,Surrey,2020-06-13T11:13:45-0700,unfurnished,townhouse,NA,3,https://vancouver.craigslist.org/rds/reb/d/surrey-stunning-detached-townhome/7141169762.html
2661,675000,4,,Detached Home in Albion!,Maple Ridge,2020-06-13T11:05:56-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-detached-home-in-albion/7141163832.html
2662,1674900,7,488,"You wont want to miss this! Home in Surrey. 7 Beds, 5 Baths",Surrey,2020-06-13T09:17:27-0700,unfurnished,house,NA,shared,https://vancouver.craigslist.org/rds/reb/d/you-wont-want-to-miss-this-home-in/7141082125.html
2663,189000,2,9,2 BRAND NEW MOBILES YEAR ROUND PARK,CULTUS LAKE,2020-05-23T09:48:04-0700,unfurnished,NA,street parking,2,https://vancouver.craigslist.org/rds/reo/d/cultus-lake-2-brand-new-mobiles-year/7129128963.html
2664,848888,6,3,"HOUSE 3 LEVEL  ( 5BED 4.5 BATH ) 3200 SQ FEET,WITH BASEMENT","PROMONTORY , CHILLIWACL",2020-05-14T22:56:58-0700,unfurnished,house,attached garage,5,https://vancouver.craigslist.org/pml/reo/d/chilliwack-west-house-3-level-5bed-45/7124410480.html
2665,NA,NA,NA,We Sell Houses To Investors,Lower Mainland,2020-06-12T22:53:06-0700,unfurnished,house,NA,5,https://vancouver.craigslist.org/van/reo/d/vancouver-we-sell-houses-to-investors/7140894148.html
2666,984900,2,887,Central @ Olympic Village - 2B2B With Great View,Vancouver,2020-06-12T20:45:37-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/van/reb/d/vancouver-central-olympic-village-2b2b/7140868747.html
2667,302990,3,1690,NEW Arizona lakefront home with RV garage,Maricopa,2020-06-12T19:21:24-0700,unfurnished,house,attached garage,2,https://vancouver.craigslist.org/van/reb/d/vancouver-new-arizona-lakefront-home/7140843679.html
2668,NA,NA,NA,A MUST SEE 😻😻 SUPER RELAXING WHITE HOUSE! EXCLUSIVE LISTING!,DELTA,2020-05-15T20:24:39-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/rds/reb/d/delta-must-see-super-relaxing-white/7124956428.html
2669,1250000,3,,8 Reasons You Should Check Out Our House,Richmond,2020-06-12T18:55:38-0700,unfurnished,house,attached garage,3,https://vancouver.craigslist.org/rch/reo/d/richmond-8-reasons-you-should-check-out/7140834937.html
2670,928000,2,931,Panoramic Views!!,North Vancouver,2020-06-12T18:51:23-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/nvn/reo/d/north-vancouver-panoramic-views/7140833411.html
2671,NA,r,931,Beautiful House with a wonderful view for sale,"Monte Lake, BC",2020-06-12T17:50:04-0700,unfurnished,house,street parking,3,https://vancouver.craigslist.org/van/reo/d/monte-lake-beautiful-house-with/7140809667.html
2672,129000,9,9688,BEAUTIFUL OCEANFRONT LOTS for sale,Haggard Cove,2020-05-17T17:24:40-0700,unfurnished,land,street parking,3,https://vancouver.craigslist.org/nvn/reo/d/kildonan-beautiful-oceanfront-lots-for/7125950177.html
2673,888000,2,1870,"Oceanfront, private dock",Protection Island,2020-06-12T16:33:48-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/rch/reo/d/nanaimo-oceanfront-private-dock/7140775545.html
2674,888000,2,1870,"Oceanfront, private dock",Protection Island,2020-06-12T16:33:27-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reo/d/nanaimo-oceanfront-private-dock/7140775338.html
2675,491000,3,1185,47 31125 Westridge Pl,Abbotsford,2020-06-12T16:33:11-0700,unfurnished,townhouse,attached garage,2,https://vancouver.craigslist.org/pml/reo/d/abbotsford-westridge-pl/7140775211.html
2676,NA,r,1185,"***MEGA OPEN HOUSE***JUNE 14, 2-3PM",SOUTH SURREY,2020-06-12T16:32:27-0700,unfurnished,townhouse,NA,3,https://vancouver.craigslist.org/van/reb/d/surrey-mega-open-housejune-pm/7140774833.html
2677,888000,2,1870,"Oceanfront, private dock",Protection Island,2020-06-12T16:15:56-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/rds/reo/d/nanaimo-oceanfront-private-dock/7140766435.html
2678,888000,2,1870,"Oceanfront, private dock",Protection Island,2020-06-12T16:15:31-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/bnc/reo/d/nanaimo-oceanfront-private-dock/7140766205.html
2679,888000,2,1870,"Oceanfront, private dock",Protection Island,2020-06-12T16:15:15-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reo/d/nanaimo-oceanfront-private-dock/7140766045.html
2680,888000,2,1870,"Oceanfront, private dock",Protection Island,2020-06-12T16:14:40-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/van/reo/d/nanaimo-oceanfront-private-dock/7140765743.html
2681,NA,NA,NA,In a situation where you are looking to sell your house?,NA,2020-06-12T16:06:31-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/rds/reo/d/surrey-upper-west-in-situation-where/7140761408.html
2682,605000,1,534,"Price Reduced - Assignment Lumina 605,000.",Lumina Burnaby,2020-06-12T16:01:25-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-price-reduced-assignment-lumina/7140758683.html
2683,749000,2,957,Terraces at the Peak (SFU),SFU (Simon Fraser University),2020-06-12T16:01:22-0700,unfurnished,apartment,detached garage,2,https://vancouver.craigslist.org/bnc/reb/d/burnaby-terraces-at-the-peak-sfu/7140758657.html
2684,635000,1,957,"Oversize 1 BRM w Den -Price Reduced by $40,000.",North Vancouver,2020-06-12T15:59:35-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/nvn/reo/d/north-vancouver-oversize-1-brm-den/7140757682.html
2685,679900,2,917,"Stunning 2 Bed, 2 bath Condo in Burquitlam with Views",Coquitlam,2020-06-12T14:54:51-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/pml/reb/d/coquitlam-north-stunning-2-bed-2-bath/7140721856.html
2686,NA,r,3695,Howe Sound Home for SALE!!!,8515 ANSELL PLACE,2020-06-03T15:13:56-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/van/reb/d/west-vancouver-howe-sound-home-for-sale/7135397270.html
2687,694888,NA,NA,House on Sale in Central Abbotsford,Abbotsford,2020-05-25T15:18:04-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reb/d/abbotsford-southeast-house-on-sale-in/7130306373.html
2688,669800,3,1433,North Delta Townhome for Sale - 72-8385 Delsom Way,Sunstone,2020-06-12T14:06:20-0700,unfurnished,townhouse,NA,2.5,https://vancouver.craigslist.org/rds/reb/d/delta-northeast-north-delta-townhome/7140691792.html
2689,988000,4,,For sale Renovated 4 bedroom home on 7862 SqFt Lot,Surrey,2020-06-12T13:16:03-0700,unfurnished,house,NA,3.5,https://vancouver.craigslist.org/rds/reb/d/surrey-for-sale-renovated-4-bedroom/7140658106.html
